Price,Open,High,Low,Close,Volume,Daily Return
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,
Date,,,,,,
2009-05-19,909.67,916.39,905.22,908.13,6616270000,-0.0017368172274681015
2009-05-20,908.62,924.6,901.37,903.47,8205060000,-0.005131423915078148
2009-05-21,900.42,900.42,879.61,888.33,6019840000,-0.016757612316955717
2009-05-22,888.68,896.65,883.75,887.0,5155320000,-0.0014971913590670072
2009-05-26,887.0,911.76,881.46,910.33,5667050000,0.026302142051860322
2009-05-27,909.95,913.84,891.87,893.06,5698800000,-0.018971142333000235
2009-05-28,892.96,909.45,887.6,906.83,5738980000,0.015418896826641104
2009-05-29,907.02,920.02,903.56,919.14,6050420000,0.013574760429187371
2009-06-01,923.26,947.77,923.26,942.87,6370440000,0.02581761211567346
2009-06-02,942.87,949.38,938.46,944.74,5987340000,0.0019833062882474994
2009-06-03,942.51,942.51,923.85,931.76,5323770000,-0.0137392298410145
2009-06-04,932.49,942.47,929.32,942.46,5352890000,0.011483643856787129
2009-06-05,945.67,951.69,934.13,940.09,5277910000,-0.002514695583897497
2009-06-08,938.12,946.33,926.44,939.14,4483430000,-0.001010541543894794
2009-06-09,940.35,946.92,936.15,942.43,4439950000,0.003503205059948389
2009-06-10,942.73,949.77,927.97,939.15,5379420000,-0.003480364589412477
2009-06-11,939.04,956.23,939.04,944.89,5500840000,0.006111909705584839
2009-06-12,943.44,946.3,935.66,946.21,4528120000,0.0013969880091864173
2009-06-15,942.45,942.45,919.65,923.72,4697880000,-0.02376850804789632
2009-06-16,925.6,928.0,911.6,911.97,4951200000,-0.01272030485428488
2009-06-17,911.89,918.44,903.78,910.71,5523650000,-0.0013816243955393492
2009-06-18,910.86,921.93,907.94,918.37,4684010000,0.008411019973427303
2009-06-19,919.96,927.09,915.8,921.23,5713390000,0.0031142132256063437
2009-06-22,918.13,918.13,893.04,893.04,4903940000,-0.030600392952899957
2009-06-23,893.46,898.69,888.86,895.1,5071020000,0.0023067275821913036
2009-06-24,896.31,910.85,896.31,900.94,4636720000,0.006524410680371018
2009-06-25,899.45,921.42,896.27,920.26,4911240000,0.021444269318711573
2009-06-26,918.84,922.0,913.03,918.9,6076660000,-0.0014778432182209755
2009-06-29,919.86,927.99,916.18,927.23,4211760000,0.009065186636195488
2009-06-30,927.15,930.01,912.86,919.32,4627570000,-0.008530785242065075
2009-07-01,920.82,931.92,920.82,923.33,3919400000,0.004361919679763293
2009-07-02,921.24,921.24,896.42,896.42,3931000000,-0.029144509546966013
2009-07-06,894.27,898.72,886.36,898.72,4712580000,0.00256576158497146
2009-07-07,898.6,898.6,879.93,881.03,4673300000,-0.01968354993768917
2009-07-08,881.9,886.8,869.32,879.56,5721780000,-0.0016685016401257746
2009-07-09,881.28,887.86,878.45,882.68,4347170000,0.0035472281595343436
2009-07-10,880.03,883.57,872.81,879.13,3912080000,-0.004021842570353873
2009-07-13,879.57,901.05,875.32,901.05,4499440000,0.024933741312433755
2009-07-14,900.77,905.84,896.5,905.84,4149030000,0.00531602019865729
2009-07-15,910.15,933.95,910.15,932.68,5238830000,0.029629956725249373
2009-07-16,930.17,943.96,927.45,940.74,4898640000,0.008641763520178536
2009-07-17,940.56,941.89,934.65,940.38,5141380000,-0.0003826774666751964
2009-07-20,942.07,951.62,940.99,951.13,4853150000,0.011431548948297454
2009-07-21,951.97,956.53,943.22,954.58,5309300000,0.0036272644118049424
2009-07-22,953.4,959.83,947.75,954.07,4634100000,-0.0005342663789310587
2009-07-23,954.07,979.42,953.27,976.29,5761650000,0.023289695724632242
2009-07-24,972.16,979.79,965.95,979.26,4458300000,0.003042128875641481
2009-07-27,978.63,982.49,972.29,982.18,4631290000,0.002981843432796172
2009-07-28,981.48,982.35,969.35,979.62,5490350000,-0.0026064468834632315
2009-07-29,977.66,977.76,968.65,975.15,5178770000,-0.004562993813927885
2009-07-30,976.01,996.68,976.01,986.75,6035180000,0.01189560580423521
2009-07-31,986.8,993.18,982.85,987.48,5139070000,0.0007398023815556876
2009-08-03,990.22,1003.61,990.22,1002.63,5603440000,0.015342082877627838
2009-08-04,1001.41,1007.12,996.68,1005.65,5713700000,0.0030120782342439867
2009-08-05,1005.41,1006.64,994.31,1002.72,7242120000,-0.0029135385074329223
2009-08-06,1004.06,1008.0,992.49,997.08,6753380000,-0.005624700813786521
2009-08-07,999.83,1018.0,999.83,1010.48,6827090000,0.013439242588358047
2009-08-10,1008.89,1010.12,1000.99,1007.1,5406080000,-0.003344944976644726
2009-08-11,1005.77,1005.77,992.4,994.35,5773160000,-0.012660113196306222
2009-08-12,994.0,1012.78,993.36,1005.81,5498170000,0.011525116910544586
2009-08-13,1005.86,1013.14,1000.82,1012.73,5250660000,0.006880027042881043
2009-08-14,1012.23,1012.6,994.6,1004.09,4940750000,-0.008531395337355474
2009-08-17,998.18,998.18,978.51,979.73,4088570000,-0.024260773436644123
2009-08-18,980.62,991.2,980.62,989.67,4198970000,0.010145652373612979
2009-08-19,986.88,999.61,980.62,996.46,4257000000,0.00686087281619141
2009-08-20,996.41,1008.92,996.39,1007.37,4893160000,0.010948758605463293
2009-08-21,1009.06,1027.59,1009.06,1026.13,5885550000,0.01862275033006755
2009-08-24,1026.59,1035.82,1022.48,1025.57,6302450000,-0.0005457398185416684
2009-08-25,1026.63,1037.75,1026.21,1028.0,5768740000,0.0023694140819252585
2009-08-26,1027.35,1032.47,1021.57,1028.12,5080060000,0.0001167315175096828
2009-08-27,1027.81,1033.33,1016.2,1030.98,5785880000,0.002781776446329376
2009-08-28,1031.62,1039.47,1023.13,1028.93,5785780000,-0.0019883993869910244
2009-08-31,1025.21,1025.21,1014.62,1020.62,5004560000,-0.008076351160914763
2009-09-01,1019.52,1028.45,996.28,998.04,6862360000,-0.02212380709764661
2009-09-02,996.07,1000.34,991.97,994.75,5842730000,-0.0032964610636847524
2009-09-03,996.12,1003.43,992.25,1003.24,4624280000,0.008534807740638417
2009-09-04,1003.84,1016.48,1001.65,1016.4,4097370000,0.013117499302260693
2009-09-08,1018.67,1026.07,1018.67,1025.39,5235160000,0.00884494293585214
2009-09-09,1025.36,1036.34,1023.97,1033.37,5202550000,0.0077824047435608446
2009-09-10,1032.99,1044.14,1028.04,1044.14,5191380000,0.010422210824777345
2009-09-11,1043.92,1048.18,1038.4,1042.73,4922600000,-0.001350393625376034
2009-09-14,1040.15,1049.74,1035.0,1049.34,4979610000,0.006339129017099321
2009-09-15,1049.03,1056.04,1043.42,1052.63,6185620000,0.00313530409590812
2009-09-16,1053.99,1068.76,1052.87,1068.76,6793530000,0.015323522985284388
2009-09-17,1067.87,1074.77,1061.2,1065.49,6668110000,-0.003059620494778925
2009-09-18,1066.6,1071.52,1064.27,1068.3,5607970000,0.002637284254192851
2009-09-21,1067.14,1067.28,1057.46,1064.66,4615280000,-0.0034072825985208555
2009-09-22,1066.35,1073.81,1066.35,1071.66,5246600000,0.006574868972254011
2009-09-23,1072.69,1080.15,1060.39,1060.87,5531930000,-0.010068491872422425
2009-09-24,1062.56,1066.29,1045.85,1050.78,5505610000,-0.009511061675794297
2009-09-25,1049.48,1053.47,1041.17,1044.38,4507090000,-0.006090713565160999
2009-09-28,1045.38,1065.13,1045.38,1062.98,3726950000,0.01780960952909849
2009-09-29,1063.69,1069.62,1057.83,1060.61,4949900000,-0.0022295809892943774
2009-09-30,1061.02,1063.4,1046.47,1057.08,5998860000,-0.0033282733521274865
2009-10-01,1054.91,1054.91,1029.45,1029.85,5791450000,-0.025759639762364284
2009-10-02,1029.71,1030.6,1019.95,1025.21,5583240000,-0.0045055105112393745
2009-10-05,1026.87,1042.58,1025.92,1040.46,4313310000,0.01487500121926244
2009-10-06,1042.02,1060.55,1042.02,1054.72,5029840000,0.013705476423889529
2009-10-07,1053.65,1058.02,1050.1,1057.58,4238220000,0.0027116201456309774
2009-10-08,1060.03,1070.67,1060.03,1065.48,4988400000,0.007469884074963629
2009-10-09,1065.28,1071.51,1063.0,1071.49,3763780000,0.005640650223373456
2009-10-12,1071.63,1079.46,1071.63,1076.19,3710430000,0.004386415178863068
2009-10-13,1074.96,1075.3,1066.71,1073.19,4320480000,-0.002787611852925642
2009-10-14,1078.68,1093.17,1078.68,1092.02,5406420000,0.01754582133638949
2009-10-15,1090.36,1096.56,1086.41,1096.56,5369780000,0.0041574330140472515
2009-10-16,1094.67,1094.67,1081.53,1087.68,4894740000,-0.00809805209017278
2009-10-19,1088.22,1100.17,1086.48,1097.91,4619240000,0.009405339805825363
2009-10-20,1098.64,1098.64,1086.16,1091.06,5396930000,-0.006239127068703332
2009-10-21,1090.36,1101.36,1080.77,1081.4,5616290000,-0.008853775227759986
2009-10-22,1080.96,1095.21,1074.31,1092.91,5192410000,0.01064361013501025
2009-10-23,1095.62,1095.83,1075.49,1079.6,4767460000,-0.012178495942026468
2009-10-26,1080.36,1091.75,1065.23,1066.95,6363380000,-0.011717302704705279
2009-10-27,1067.54,1072.48,1060.62,1063.41,5337380000,-0.0033178686911289335
2009-10-28,1061.51,1063.26,1042.19,1042.63,6600350000,-0.0195409108434188
2009-10-29,1043.69,1066.83,1043.69,1066.11,5595040000,0.022519973528480675
2009-10-30,1065.41,1065.41,1033.38,1036.19,6512420000,-0.02806464623725491
2009-11-02,1036.18,1052.18,1029.38,1042.88,6202640000,0.006456344878835063
2009-11-03,1040.92,1046.36,1033.94,1045.41,5487500000,0.0024259742252223937
2009-11-04,1047.14,1061.0,1045.15,1046.5,5635510000,0.0010426531217415658
2009-11-05,1047.3,1066.65,1047.3,1066.63,4848350000,0.019235547061634106
2009-11-06,1064.95,1071.48,1059.32,1069.3,4277130000,0.002503211047879539
2009-11-09,1072.31,1093.19,1072.31,1093.08,4460030000,0.022238847844384235
2009-11-10,1091.86,1096.42,1087.4,1093.01,4394770000,-6.403922860165334e-05
2009-11-11,1096.04,1105.37,1093.81,1098.51,4286700000,0.005031975919707943
2009-11-12,1098.31,1101.97,1084.9,1087.24,4160250000,-0.010259351303128716
2009-11-13,1087.59,1097.79,1085.33,1093.48,3792610000,0.005739303189728151
2009-11-16,1094.13,1113.69,1094.13,1109.3,4565850000,0.014467571423345538
2009-11-17,1109.22,1110.52,1102.19,1110.32,3824070000,0.000919498783016337
2009-11-18,1109.44,1111.1,1102.7,1109.8,4293340000,-0.00046833345341878996
2009-11-19,1106.44,1106.44,1088.4,1094.9,4178030000,-0.013425842494142914
2009-11-20,1094.66,1094.66,1086.81,1091.38,3751230000,-0.0032149054708192626
2009-11-23,1094.86,1112.38,1094.86,1106.24,3827920000,0.01361578918433537
2009-11-24,1105.83,1107.56,1097.63,1105.65,3700820000,-0.0005333381544690985
2009-11-25,1106.49,1111.18,1104.75,1110.63,3036350000,0.004504137837471278
2009-11-27,1105.47,1105.47,1083.74,1091.49,2362910000,-0.017233462089084717
2009-11-30,1091.07,1097.24,1086.25,1095.63,3895520000,0.0037929802380234356
2009-12-01,1098.89,1112.28,1098.89,1108.86,4249310000,0.012075244379945671
2009-12-02,1109.03,1115.58,1105.29,1109.24,3941340000,0.0003426942986490822
2009-12-03,1110.59,1117.28,1098.74,1099.92,4810030000,-0.008402149219285171
2009-12-04,1100.43,1119.13,1096.52,1105.98,5781140000,0.00550949159938896
2009-12-07,1105.52,1110.72,1100.83,1103.25,4103360000,-0.0024683990668908917
2009-12-08,1103.04,1103.04,1088.61,1091.94,4748030000,-0.01025152957171982
2009-12-09,1091.07,1097.04,1085.89,1095.95,4115410000,0.0036723629503452315
2009-12-10,1098.69,1106.25,1098.69,1102.35,3996490000,0.005839682467265739
2009-12-11,1103.96,1108.5,1101.34,1106.41,3791090000,0.00368304077652315
2009-12-14,1107.84,1114.76,1107.84,1114.11,4548490000,0.0069594454135446515
2009-12-15,1114.11,1114.11,1105.35,1107.93,5045100000,-0.005547028569889756
2009-12-16,1108.61,1116.21,1107.96,1109.18,4829820000,0.0011282301228416891
2009-12-17,1106.36,1106.36,1095.88,1096.08,7615070000,-0.011810526695396728
2009-12-18,1097.86,1103.74,1093.88,1102.47,6325890000,0.005829866433107123
2009-12-21,1105.31,1117.68,1105.31,1114.05,3977340000,0.010503687175161147
2009-12-22,1114.51,1120.27,1114.51,1118.02,3641130000,0.0035635743458553026
2009-12-23,1118.84,1121.58,1116.0,1120.59,3166870000,0.002298706642099413
2009-12-24,1121.08,1126.48,1121.08,1126.48,1267710000,0.005256159701585883
2009-12-28,1127.53,1130.38,1123.51,1127.78,2716400000,0.001154037355301396
2009-12-29,1128.55,1130.38,1126.08,1126.2,2491020000,-0.0014009824611181942
2009-12-30,1125.53,1126.42,1121.94,1126.42,2277300000,0.00019534718522473682
2009-12-31,1126.6,1127.64,1114.81,1115.1,2076990000,-0.01004953747270132
2010-01-04,1116.56,1133.87,1116.56,1132.99,3991400000,0.01604340417899741
2010-01-05,1132.66,1136.63,1129.66,1136.52,2491020000,0.003115649740951021
2010-01-06,1135.71,1139.19,1133.95,1137.14,4972660000,0.0005455249357688707
2010-01-07,1136.27,1142.46,1131.32,1141.69,5270680000,0.004001266334840103
2010-01-08,1140.52,1145.39,1136.22,1144.98,4389590000,0.002881692928903501
2010-01-11,1145.96,1149.74,1142.02,1146.98,4255780000,0.0017467554018411047
2010-01-12,1143.81,1143.81,1131.77,1136.22,4716160000,-0.00938115747441104
2010-01-13,1137.31,1148.4,1133.18,1145.68,4170360000,0.008325852387741861
2010-01-14,1145.68,1150.41,1143.8,1148.46,3915200000,0.002426506528873551
2010-01-15,1147.72,1147.77,1131.39,1136.03,4758730000,-0.010823189314386306
2010-01-19,1136.03,1150.45,1135.77,1150.23,4724830000,0.012499669903083488
2010-01-20,1147.95,1147.95,1129.25,1138.04,4810560000,-0.010597880423915296
2010-01-21,1138.68,1141.58,1114.84,1116.48,6874290000,-0.01894485255351297
2010-01-22,1115.49,1115.49,1090.18,1091.76,6208650000,-0.022141014617368948
2010-01-25,1092.4,1102.97,1092.4,1096.78,4481390000,0.0045980801641385405
2010-01-26,1095.8,1103.69,1089.86,1092.17,4731910000,-0.0042032130418132585
2010-01-27,1091.94,1099.51,1083.11,1097.5,5319120000,0.004880192644002301
2010-01-28,1096.93,1100.22,1078.46,1084.53,5452400000,-0.011817767653758526
2010-01-29,1087.61,1096.45,1071.59,1073.87,5412850000,-0.009829142577890915
2010-02-01,1073.89,1089.38,1073.89,1089.19,4077610000,0.014266158846042876
2010-02-02,1090.05,1104.73,1087.96,1103.32,4749540000,0.012972943196320141
2010-02-03,1100.67,1102.72,1093.97,1097.28,4285450000,-0.005474386397418707
2010-02-04,1097.25,1097.25,1062.78,1063.11,5859690000,-0.031140638670166254
2010-02-05,1064.12,1067.13,1044.5,1066.19,6438900000,0.002897160218604089
2010-02-08,1065.51,1071.2,1056.51,1056.74,4089820000,-0.0088633358031871
2010-02-09,1060.06,1079.28,1060.06,1070.52,5114260000,0.013040104472244796
2010-02-10,1069.68,1073.67,1059.34,1068.13,4251450000,-0.0022325598774426414
2010-02-11,1067.1,1080.04,1060.59,1078.47,4400870000,0.009680469605759523
2010-02-12,1075.95,1077.81,1062.97,1075.51,4160680000,-0.0027446289651079647
2010-02-16,1079.13,1095.67,1079.13,1094.87,4080770000,0.01800076242898707
2010-02-17,1096.14,1101.03,1094.72,1099.51,4259230000,0.004237946057522812
2010-02-18,1099.03,1108.24,1097.48,1106.75,3878620000,0.0065847513892551834
2010-02-19,1105.49,1112.42,1100.8,1109.17,3944280000,0.0021865823356674863
2010-02-22,1110.0,1112.29,1105.38,1108.01,3814440000,-0.0010458270598736608
2010-02-23,1107.49,1108.58,1092.18,1094.6,4521050000,-0.012102778855786589
2010-02-24,1095.89,1106.42,1095.5,1105.24,4168360000,0.009720445824958901
2010-02-25,1101.24,1103.5,1086.02,1102.94,4521130000,-0.002080995982772893
2010-02-26,1103.1,1107.24,1097.56,1104.49,3945190000,0.0014053348323570525
2010-03-01,1105.36,1116.11,1105.36,1115.71,3847640000,0.010158534708326838
2010-03-02,1117.01,1123.46,1116.51,1118.31,4134680000,0.0023303546620536686
2010-03-03,1119.36,1125.64,1116.58,1118.79,3951320000,0.000429219089518984
2010-03-04,1119.12,1123.73,1116.66,1122.97,3945010000,0.003736179265098949
2010-03-05,1125.12,1139.38,1125.12,1138.7,4133000000,0.014007497974122263
2010-03-08,1138.4,1141.05,1136.77,1138.5,3774680000,-0.00017563888644944736
2010-03-09,1137.56,1145.37,1134.9,1140.45,5185570000,0.001712779973649603
2010-03-10,1140.22,1148.26,1140.09,1145.61,5469120000,0.004524529790871812
2010-03-11,1143.96,1150.24,1138.99,1150.24,4669060000,0.004041515000742013
2010-03-12,1151.71,1153.41,1146.97,1149.99,4928160000,-0.00021734594519406958
2010-03-15,1148.53,1150.98,1141.45,1150.51,4164110000,0.00045217784502482594
2010-03-16,1150.83,1160.28,1150.35,1159.46,4369770000,0.0077791588078330864
2010-03-17,1159.94,1169.84,1159.94,1166.21,4963200000,0.005821675607610377
2010-03-18,1166.13,1167.77,1161.16,1165.83,4234510000,-0.00032584182951622687
2010-03-19,1166.68,1169.2,1155.33,1159.9,5212410000,-0.005086504893509258
2010-03-22,1157.25,1167.82,1152.88,1165.81,4261680000,0.005095266833347489
2010-03-23,1166.47,1174.72,1163.83,1174.17,4411640000,0.007170979833763802
2010-03-24,1172.7,1173.04,1166.01,1167.72,4705750000,-0.005493242034799062
2010-03-25,1170.03,1180.69,1165.09,1165.73,5668900000,-0.0017041756585483014
2010-03-26,1167.58,1173.93,1161.48,1166.59,4708420000,0.0007377351530799547
2010-03-29,1167.71,1174.85,1167.71,1173.22,4375580000,0.005683230612297363
2010-03-30,1173.75,1177.83,1168.92,1173.27,4085000000,4.261775285119285e-05
2010-03-31,1171.75,1174.56,1165.77,1169.43,4484340000,-0.0032729039351555578
2010-04-01,1171.23,1181.43,1170.69,1178.1,4006870000,0.007413868294810166
2010-04-05,1178.71,1187.73,1178.71,1187.44,3881620000,0.007928019692725607
2010-04-06,1186.01,1191.8,1182.77,1189.44,4086180000,0.001684295627568444
2010-04-07,1188.23,1189.6,1177.25,1182.45,5101430000,-0.005876715092816842
2010-04-08,1181.75,1188.55,1175.12,1186.44,4726970000,0.0033743498668019622
2010-04-09,1187.47,1194.66,1187.15,1194.37,4511570000,0.0066838609622061895
2010-04-12,1194.94,1199.2,1194.71,1196.48,4607090000,0.0017666217336338441
2010-04-13,1195.94,1199.04,1188.82,1197.3,5403580000,0.0006853436747793484
2010-04-14,1198.69,1210.65,1198.69,1210.65,5760040000,0.011150087697319178
2010-04-15,1210.77,1213.92,1208.5,1211.67,5995330000,0.0008425226118200513
2010-04-16,1210.17,1210.17,1186.77,1192.13,8108470000,-0.016126503090775457
2010-04-19,1192.06,1197.87,1183.68,1197.52,6597740000,0.004521318983667699
2010-04-20,1199.04,1208.58,1199.04,1207.17,5316590000,0.00805832052909361
2010-04-21,1207.16,1210.99,1198.85,1205.94,5724310000,-0.0010189120007952912
2010-04-22,1202.52,1210.27,1190.19,1208.67,6035780000,0.002263794218617887
2010-04-23,1207.87,1217.28,1205.1,1217.28,5326060000,0.007123532477847361
2010-04-26,1217.07,1219.8,1211.07,1212.05,5647760000,-0.004296464248159881
2010-04-27,1209.92,1211.38,1181.62,1183.71,7454540000,-0.023381873685078935
2010-04-28,1184.59,1195.05,1181.81,1191.36,6342310000,0.006462731581214909
2010-04-29,1193.3,1209.36,1193.3,1206.78,6059410000,0.012943190975020169
2010-04-30,1206.77,1207.99,1186.32,1186.69,6048260000,-0.016647607683256238
2010-05-03,1188.58,1205.13,1188.58,1202.26,4938050000,0.013120528528933306
2010-05-04,1197.5,1197.5,1168.12,1173.6,6594720000,-0.023838437609169483
2010-05-05,1169.24,1175.95,1158.15,1165.87,6795940000,-0.0065865712338105675
2010-05-06,1164.38,1167.58,1065.79,1128.15,10617810000,-0.032353521404616115
2010-05-07,1127.04,1135.13,1094.15,1110.88,9472910000,-0.015308248016664416
2010-05-10,1122.27,1163.85,1122.27,1159.73,6893700000,0.043974146622497434
2010-05-11,1156.39,1170.48,1147.71,1155.79,5842550000,-0.0033973424848887657
2010-05-12,1155.43,1172.87,1155.43,1171.67,5225460000,0.013739520155045648
2010-05-13,1170.04,1173.57,1156.14,1157.44,4870640000,-0.01214505790879683
2010-05-14,1157.19,1157.19,1126.14,1135.68,6126400000,-0.018800110588885754
2010-05-17,1136.52,1141.88,1114.96,1136.94,5922920000,0.001109467455621349
2010-05-18,1138.78,1148.66,1117.2,1120.8,6170840000,-0.014195999788907177
2010-05-19,1119.57,1124.27,1100.66,1115.05,6765800000,-0.005130264097073511
2010-05-20,1107.34,1107.34,1071.58,1071.59,8328570000,-0.03897583068023858
2010-05-21,1067.26,1090.16,1055.9,1087.69,5452130000,0.015024402989949559
2010-05-24,1084.78,1089.95,1072.7,1073.65,5224040000,-0.012908089621123664
2010-05-25,1067.42,1074.75,1040.78,1074.03,7329580000,0.00035393284589946283
2010-05-26,1075.51,1090.75,1065.59,1067.95,4521050000,-0.005660921948176467
2010-05-27,1074.27,1103.52,1074.27,1103.06,5698460000,0.032876070977105654
2010-05-28,1102.59,1102.59,1084.78,1089.41,4871210000,-0.012374666835892723
2010-06-01,1087.3,1094.77,1069.89,1070.71,5271480000,-0.017165254587345524
2010-06-02,1073.01,1098.56,1072.03,1098.38,5026360000,0.025842665147425503
2010-06-03,1098.82,1105.67,1091.81,1102.83,4995970000,0.004051421183925319
2010-06-04,1098.43,1098.43,1060.5,1064.88,6180580000,-0.03441146867604239
